FechaVenta,CodigoProducto,Producto,Cantidad,PrecioVenta,CodigoCliente,Cliente,CodigoTienda,Tienda
2022-10-28,24.0,Smartwatch Deportivo,3.0,361.26,2.0,Globex Corporation,3.0,Outlet Norte
2022-04-18,16.0,Refrigerador Triple Puerta,4.0,215.68,5.0,Weyland-Yutani,10.0,ElectroShop California
2023-11-24,21.0,Home Theater 7.1,4.0,1318.5,7.0,Wayne Enterprises,2.0,Tienda Central
2023-03-18,17.0,Microondas 25L,4.0,1335.07,10.0,Hooli,18.0,ElectroShop Satélite
2022-01-14,14.0,Refrigerador Simple Puerta,4.0,457.87,3.0,Initech,11.0,Tienda Norte
2024-11-04,12.0,"Televisor LED 55""",8.0,741.68,10.0,Hooli,20.0,ElectroShop Store
2023-05-09,18.0,Aspiradora Robot,9.0,900.98,NULL,NULL,6.0,ElectroShop Oeste
2023-03-21,1.0,"Televisor LED 55""",2.0,98.6,10.0,Hooli,18.0,ElectroShop Satélite
2022-11-26,28.0,Cafetera Espresso,7.0,906.28,14.0,Blue Sun Corporation,18.0,ElectroShop Satélite
2022-04-28,8.0,"Computadora Portátil 15""",9.0,834.27,4.0,Umbrella Corp,15.0,ElectroShop Express
2024-01-07,26.0,"Televisor OLED 55""",3.0,235.85,5.0,Weyland-Yutani,6.0,ElectroShop Oeste
2024-05-30,25.0,Teléfono Inteligente 256GB,10.0,782.16,6.0,Stark Industries,20.0,ElectroShop Store
2022-08-08,12.0,"Televisor LED 55""",5.0,220.98,15.0,LexCorp,12.0,Outlet Sur
2024-09-02,13.0,Lavadora 10kg,1.0,1133.47,3.0,Initech,2.0,Tienda Central
2024-08-17,25.0,Teléfono Inteligente 256GB,10.0,433.87,13.0,Tyrell Corp,8.0,ElectroShop Este
2022-08-30,24.0,Smartwatch Deportivo,9.0,773.45,NULL,NULL,15.0,ElectroShop Express
2023-02-25,29.0,Refrigerador Compacto,10.0,872.85,13.0,Tyrell Corp,1.0,ElectroShop Online
2022-12-09,30.0,Parlante Bluetooth,9.0,1263.31,14.0,Blue Sun Corporation,15.0,ElectroShop Express
2024-07-13,18.0,Aspiradora Robot,3.0,418.33,3.0,Initech,3.0,Outlet Norte
2023-09-29,3.0,Refrigerador Doble Puerta,2.0,785.12,14.0,Blue Sun Corporation,4.0,ElectroShop Sur
2022-05-02,8.0,"Computadora Portátil 15""",3.0,347.98,14.0,Blue Sun Corporation,17.0,Tienda Virtual Sur
2024-10-21,6.0,Licuadora 600W,3.0,1286.52,3.0,Initech,7.0,Tienda Express
2023-05-13,22.0,"Laptop Gamer 15""",4.0,819.12,4.0,Umbrella Corp,15.0,ElectroShop Express
2022-07-03,30.0,Parlante Bluetooth,9.0,591.86,6.0,Stark Industries,18.0,ElectroShop Satélite
2023-12-16,23.0,"Tablet - 12""",10.0,1145.81,12.0,Cyberdyne Systems,18.0,ElectroShop Satélite
2024-11-08,28.0,Cafetera Espresso,1.0,769.53,13.0,Tyrell Corp,11.0,Tienda Norte
2024-10-17,26.0,"Televisor OLED 55""",5.0,179.72,5.0,Weyland-Yutani,10.0,ElectroShop California
2022-10-14,18.0,Aspiradora Robot,8.0,457.01,1.0,ACME Corp,7.0,Tienda Express
2023-02-24,3.0,Refrigerador Doble Puerta,7.0,1471.31,11.0,Biohazard Inc,20.0,ElectroShop Store
2024-04-22,17.0,Microondas 25L,5.0,722.15,15.0,LexCorp,2.0,Tienda Central
2023-05-09,22.0,"Laptop Gamer 15""",7.0,1003.31,13.0,Tyrell Corp,4.0,ElectroShop Sur
2022-11-13,6.0,Licuadora 600W,1.0,1286.21,NULL,NULL,14.0,NULL
2022-09-26,21.0,Home Theater 7.1,3.0,1170.99,6.0,Stark Industries,12.0,Outlet Sur
2022-04-02,9.0,"Tablet 10""",1.0,795.07,13.0,Tyrell Corp,6.0,ElectroShop Oeste
2023-11-21,29.0,Refrigerador Compacto,3.0,468.28,8.0,Dunder Mifflin,17.0,Tienda Virtual Sur
2023-02-06,18.0,Aspiradora Robot,7.0,251.77,15.0,LexCorp,5.0,Tienda Premium
2024-01-12,7.0,Home Theater 5.1,3.0,1063.49,15.0,LexCorp,15.0,ElectroShop Express
2022-09-10,27.0,Lavadora Carga Superior,6.0,93.87,13.0,Tyrell Corp,14.0,NULL
2022-03-26,16.0,Refrigerador Triple Puerta,4.0,1132.36,3.0,Initech,12.0,Outlet Sur
2024-05-27,28.0,Cafetera Espresso,10.0,1078.09,NULL,NULL,19.0,Tienda Plus
2022-07-25,NULL,NULL,NULL,NULL,12.0,Cyberdyne Systems,10.0,ElectroShop California
2022-12-11,1.0,"Televisor LED 55""",7.0,920.4,9.0,Pied Piper,17.0,Tienda Virtual Sur
2022-10-05,26.0,"Televisor OLED 55""",6.0,616.46,6.0,Stark Industries,14.0,NULL
2023-10-06,12.0,"Televisor LED 55""",9.0,673.4,1.0,ACME Corp,6.0,ElectroShop Oeste
2022-09-23,11.0,phone,7.0,1463.34,12.0,Cyberdyne Systems,2.0,Tienda Central
2024-03-19,22.0,"Laptop Gamer 15""",4.0,1475.01,12.0,Cyberdyne Systems,9.0,Tienda Online Plus
2022-03-06,10.0,Smartwatch,4.0,1027.79,4.0,Umbrella Corp,9.0,Tienda Online Plus
2023-10-31,13.0,Lavadora 10kg,6.0,1148.2,2.0,Globex Corporation,5.0,Tienda Premium
2023-10-22,15.0,"Televisor LED 65""",3.0,1063.73,NULL,NULL,11.0,Tienda Norte
2022-07-13,22.0,"Laptop Gamer 15""",6.0,212.4,12.0,Cyberdyne Systems,1.0,ElectroShop Online
2022-02-02,27.0,Lavadora Carga Superior,6.0,1132.94,9.0,Pied Piper,10.0,ElectroShop California
2024-07-12,13.0,Lavadora 10kg,8.0,704.24,3.0,Initech,10.0,ElectroShop California
2024-03-19,NULL,NULL,NULL,NULL,15.0,LexCorp,8.0,ElectroShop Este
2022-12-22,19.0,Batidora de Mano,8.0,1306.67,4.0,Umbrella Corp,1.0,ElectroShop Online
2022-01-08,9.0,"Tablet 10""",1.0,624.58,13.0,Tyrell Corp,NULL,NULL
2024-04-17,22.0,"Laptop Gamer 15""",1.0,1481.52,15.0,LexCorp,4.0,ElectroShop Sur
2024-08-15,18.0,Aspiradora Robot,8.0,1476.57,10.0,Hooli,17.0,Tienda Virtual Sur
2023-10-30,23.0,"Tablet - 12""",4.0,1463.08,4.0,Umbrella Corp,18.0,ElectroShop Satélite
2023-08-02,5.0,Aspiradora Sin Bolsa,9.0,1493.72,10.0,Hooli,12.0,Outlet Sur
2024-11-13,25.0,Teléfono Inteligente 256GB,6.0,87.07,14.0,Blue Sun Corporation,14.0,NULL
2024-01-10,NULL,NULL,NULL,NULL,5.0,Weyland-Yutani,4.0,ElectroShop Sur
2024-07-11,1.0,"Televisor LED 55""",7.0,1120.68,7.0,Wayne Enterprises,8.0,ElectroShop Este
2023-11-07,2.0,Lavadora 8kg,5.0,376.46,5.0,Weyland-Yutani,4.0,ElectroShop Sur
2024-01-04,30.0,Parlante Bluetooth,2.0,740.36,10.0,Hooli,15.0,ElectroShop Express
2022-12-06,7.0,Home Theater 5.1,6.0,1192.3,6.0,Stark Industries,7.0,Tienda Express
2023-03-25,3.0,Refrigerador Doble Puerta,4.0,1411.54,12.0,Cyberdyne Systems,17.0,Tienda Virtual Sur
2023-09-15,8.0,"Computadora Portátil 15""",7.0,821.51,14.0,Blue Sun Corporation,17.0,Tienda Virtual Sur
2022-10-09,5.0,Aspiradora Sin Bolsa,1.0,368.29,14.0,Blue Sun Corporation,19.0,Tienda Plus
2022-01-25,2.0,Lavadora 8kg,8.0,272.15,NULL,NULL,17.0,Tienda Virtual Sur
2023-03-09,7.0,Home Theater 5.1,6.0,522.65,6.0,Stark Industries,11.0,Tienda Norte
2024-02-18,11.0,phone,7.0,52.39,11.0,Biohazard Inc,14.0,NULL
2023-02-18,23.0,"Tablet - 12""",1.0,1268.53,4.0,Umbrella Corp,10.0,ElectroShop California
2023-10-31,11.0,phone,8.0,1275.71,6.0,Stark Industries,14.0,NULL
2024-05-03,13.0,Lavadora 10kg,6.0,820.21,4.0,Umbrella Corp,2.0,Tienda Central
2024-08-04,11.0,phone,7.0,192.03,15.0,LexCorp,12.0,Outlet Sur
2024-10-18,7.0,Home Theater 5.1,6.0,1402.53,12.0,Cyberdyne Systems,20.0,ElectroShop Store
2022-07-09,14.0,Refrigerador Simple Puerta,5.0,161.97,3.0,Initech,7.0,Tienda Express
2024-04-10,25.0,Teléfono Inteligente 256GB,5.0,873.64,9.0,Pied Piper,10.0,ElectroShop California
2023-02-01,2.0,Lavadora 8kg,9.0,533.52,7.0,Wayne Enterprises,4.0,ElectroShop Sur
2023-04-18,19.0,Batidora de Mano,7.0,630.94,10.0,Hooli,8.0,ElectroShop Este
2022-10-17,6.0,Licuadora 600W,10.0,1180.54,5.0,Weyland-Yutani,17.0,Tienda Virtual Sur
2022-04-19,21.0,Home Theater 7.1,9.0,450.67,3.0,Initech,13.0,ElectroShop Norte
2024-07-03,27.0,Lavadora Carga Superior,8.0,338.42,10.0,Hooli,18.0,ElectroShop Satélite
2023-10-05,2.0,Lavadora 8kg,5.0,474.69,13.0,Tyrell Corp,1.0,ElectroShop Online
2022-09-05,22.0,"Laptop Gamer 15""",7.0,850.35,12.0,Cyberdyne Systems,3.0,Outlet Norte
2023-08-09,24.0,Smartwatch Deportivo,10.0,350.59,14.0,Blue Sun Corporation,7.0,Tienda Express
2024-04-09,1.0,"Televisor LED 55""",5.0,1310.41,1.0,ACME Corp,12.0,Outlet Sur
2022-01-21,10.0,Smartwatch,10.0,559.44,14.0,Blue Sun Corporation,19.0,Tienda Plus
2022-04-16,15.0,"Televisor LED 65""",6.0,994.82,4.0,Umbrella Corp,5.0,Tienda Premium
2022-09-28,6.0,Licuadora 600W,2.0,1449.03,14.0,Blue Sun Corporation,15.0,ElectroShop Express
2024-01-11,14.0,Refrigerador Simple Puerta,4.0,1357.21,14.0,Blue Sun Corporation,2.0,Tienda Central
2023-09-26,11.0,phone,5.0,1069.91,12.0,Cyberdyne Systems,15.0,ElectroShop Express
2023-10-15,2.0,Lavadora 8kg,10.0,991.43,3.0,Initech,17.0,Tienda Virtual Sur
2023-01-30,19.0,Batidora de Mano,10.0,1042.7,7.0,Wayne Enterprises,NULL,NULL
2023-09-27,21.0,Home Theater 7.1,3.0,1198.16,4.0,Umbrella Corp,11.0,Tienda Norte
2023-12-09,14.0,Refrigerador Simple Puerta,10.0,768.0,13.0,Tyrell Corp,NULL,NULL
2024-10-22,24.0,Smartwatch Deportivo,8.0,909.66,NULL,NULL,3.0,Outlet Norte
2022-04-15,14.0,Refrigerador Simple Puerta,9.0,1134.0,7.0,Wayne Enterprises,1.0,ElectroShop Online
2024-05-13,16.0,Refrigerador Triple Puerta,2.0,806.26,5.0,Weyland-Yutani,18.0,ElectroShop Satélite
2024-01-30,15.0,"Televisor LED 65""",10.0,1311.53,3.0,Initech,15.0,ElectroShop Express
2024-05-09,23.0,"Tablet - 12""",7.0,1134.25,13.0,Tyrell Corp,NULL,NULL
2023-07-26,24.0,Smartwatch Deportivo,9.0,1188.2,6.0,Stark Industries,15.0,ElectroShop Express
2024-10-04,1.0,"Televisor LED 55""",6.0,267.15,2.0,Globex Corporation,19.0,Tienda Plus
2023-04-11,18.0,Aspiradora Robot,3.0,529.24,5.0,Weyland-Yutani,4.0,ElectroShop Sur
2024-06-02,14.0,Refrigerador Simple Puerta,4.0,881.28,6.0,Stark Industries,1.0,ElectroShop Online
2022-06-18,24.0,Smartwatch Deportivo,1.0,1163.65,1.0,ACME Corp,18.0,ElectroShop Satélite
2022-03-01,5.0,Aspiradora Sin Bolsa,7.0,608.0,11.0,Biohazard Inc,19.0,Tienda Plus
2023-10-29,21.0,Home Theater 7.1,10.0,336.75,3.0,Initech,12.0,Outlet Sur
2024-06-07,26.0,"Televisor OLED 55""",7.0,1189.84,1.0,ACME Corp,2.0,Tienda Central
2022-08-10,16.0,Refrigerador Triple Puerta,5.0,393.91,4.0,Umbrella Corp,14.0,NULL
2023-04-06,29.0,Refrigerador Compacto,3.0,754.6,7.0,Wayne Enterprises,17.0,Tienda Virtual Sur
2023-07-26,7.0,Home Theater 5.1,3.0,1345.59,15.0,LexCorp,8.0,ElectroShop Este
2022-12-16,22.0,"Laptop Gamer 15""",8.0,669.09,1.0,ACME Corp,12.0,Outlet Sur
2022-04-01,16.0,Refrigerador Triple Puerta,4.0,1351.21,8.0,Dunder Mifflin,6.0,ElectroShop Oeste
2023-02-10,28.0,Cafetera Espresso,3.0,238.72,12.0,Cyberdyne Systems,12.0,Outlet Sur
2023-06-23,24.0,Smartwatch Deportivo,8.0,98.56,13.0,Tyrell Corp,12.0,Outlet Sur
2022-10-26,1.0,"Televisor LED 55""",7.0,689.56,14.0,Blue Sun Corporation,12.0,Outlet Sur
2022-04-27,1.0,"Televisor LED 55""",6.0,130.22,2.0,Globex Corporation,18.0,ElectroShop Satélite
2024-05-20,15.0,"Televisor LED 65""",1.0,927.66,13.0,Tyrell Corp,1.0,ElectroShop Online
2022-12-11,26.0,"Televisor OLED 55""",2.0,784.61,11.0,Biohazard Inc,13.0,ElectroShop Norte
2023-01-19,2.0,Lavadora 8kg,6.0,225.35,14.0,Blue Sun Corporation,5.0,Tienda Premium
2023-01-12,11.0,phone,8.0,1273.88,5.0,Weyland-Yutani,3.0,Outlet Norte
2023-11-21,22.0,"Laptop Gamer 15""",7.0,627.99,3.0,Initech,11.0,Tienda Norte
2022-08-18,21.0,Home Theater 7.1,4.0,1050.08,4.0,Umbrella Corp,11.0,Tienda Norte
2023-12-16,26.0,"Televisor OLED 55""",3.0,212.57,1.0,ACME Corp,NULL,NULL
2023-10-03,22.0,"Laptop Gamer 15""",6.0,532.2,5.0,Weyland-Yutani,8.0,ElectroShop Este
2022-12-17,13.0,Lavadora 10kg,10.0,1094.04,6.0,Stark Industries,1.0,ElectroShop Online
2022-12-31,NULL,NULL,NULL,NULL,NULL,NULL,8.0,ElectroShop Este
2022-01-17,17.0,Microondas 25L,8.0,1174.76,NULL,NULL,2.0,Tienda Central
2024-10-29,4.0,Microondas 20L,2.0,407.77,4.0,Umbrella Corp,12.0,Outlet Sur
2023-03-09,13.0,Lavadora 10kg,6.0,1497.24,9.0,Pied Piper,12.0,Outlet Sur
2022-03-07,28.0,Cafetera Espresso,3.0,470.17,15.0,LexCorp,NULL,NULL
2022-12-17,5.0,Aspiradora Sin Bolsa,6.0,178.49,8.0,Dunder Mifflin,7.0,Tienda Express
2024-01-28,16.0,Refrigerador Triple Puerta,2.0,1166.19,5.0,Weyland-Yutani,12.0,Outlet Sur
2023-02-08,21.0,Home Theater 7.1,2.0,585.32,10.0,Hooli,1.0,ElectroShop Online
2022-09-14,22.0,"Laptop Gamer 15""",4.0,856.65,8.0,Dunder Mifflin,13.0,ElectroShop Norte
2024-01-28,8.0,"Computadora Portátil 15""",3.0,1257.91,7.0,Wayne Enterprises,12.0,Outlet Sur
2024-03-10,15.0,"Televisor LED 65""",8.0,309.39,4.0,Umbrella Corp,8.0,ElectroShop Este
2024-06-24,24.0,Smartwatch Deportivo,5.0,853.69,13.0,Tyrell Corp,19.0,Tienda Plus
2022-04-15,25.0,Teléfono Inteligente 256GB,6.0,412.06,10.0,Hooli,8.0,ElectroShop Este
2022-06-03,19.0,Batidora de Mano,10.0,1047.35,1.0,ACME Corp,18.0,ElectroShop Satélite
2023-07-26,29.0,Refrigerador Compacto,2.0,1435.24,9.0,Pied Piper,14.0,NULL
2024-09-14,8.0,"Computadora Portátil 15""",6.0,656.57,13.0,Tyrell Corp,5.0,Tienda Premium
2022-12-15,2.0,Lavadora 8kg,3.0,314.83,5.0,Weyland-Yutani,18.0,ElectroShop Satélite
2024-05-18,10.0,Smartwatch,1.0,789.05,4.0,Umbrella Corp,4.0,ElectroShop Sur
2023-06-22,26.0,"Televisor OLED 55""",8.0,81.56,5.0,Weyland-Yutani,13.0,ElectroShop Norte
2023-05-27,NULL,NULL,NULL,NULL,8.0,Dunder Mifflin,5.0,Tienda Premium
2023-07-02,1.0,"Televisor LED 55""",3.0,379.36,14.0,Blue Sun Corporation,6.0,ElectroShop Oeste
2023-09-09,22.0,"Laptop Gamer 15""",7.0,938.45,9.0,Pied Piper,17.0,Tienda Virtual Sur
2023-07-01,27.0,Lavadora Carga Superior,5.0,615.99,10.0,Hooli,19.0,Tienda Plus
2024-06-26,17.0,Microondas 25L,5.0,640.59,4.0,Umbrella Corp,8.0,ElectroShop Este
2023-12-27,28.0,Cafetera Espresso,2.0,438.66,12.0,Cyberdyne Systems,3.0,Outlet Norte
2024-06-06,17.0,Microondas 25L,7.0,1475.32,9.0,Pied Piper,1.0,ElectroShop Online
2023-11-24,29.0,Refrigerador Compacto,7.0,615.62,9.0,Pied Piper,7.0,Tienda Express
2022-10-11,26.0,"Televisor OLED 55""",5.0,678.31,9.0,Pied Piper,17.0,Tienda Virtual Sur
2023-06-22,15.0,"Televisor LED 65""",8.0,692.46,15.0,LexCorp,7.0,Tienda Express
2024-06-25,23.0,"Tablet - 12""",4.0,1080.52,2.0,Globex Corporation,2.0,Tienda Central
2024-01-18,5.0,Aspiradora Sin Bolsa,8.0,84.16,1.0,ACME Corp,14.0,NULL
2024-05-02,9.0,"Tablet 10""",10.0,1445.64,5.0,Weyland-Yutani,11.0,Tienda Norte
2023-10-19,20.0,Lavadora Secadora,3.0,1043.28,4.0,Umbrella Corp,11.0,Tienda Norte
2024-06-14,15.0,"Televisor LED 65""",1.0,459.68,9.0,Pied Piper,1.0,ElectroShop Online
2022-07-22,14.0,Refrigerador Simple Puerta,8.0,949.99,3.0,Initech,17.0,Tienda Virtual Sur
2024-04-21,24.0,Smartwatch Deportivo,10.0,1110.88,5.0,Weyland-Yutani,19.0,Tienda Plus
2024-01-22,12.0,"Televisor LED 55""",10.0,344.59,14.0,Blue Sun Corporation,14.0,NULL
2024-01-25,7.0,Home Theater 5.1,6.0,1119.36,10.0,Hooli,NULL,NULL
2024-02-27,5.0,Aspiradora Sin Bolsa,2.0,931.97,3.0,Initech,12.0,Outlet Sur
2022-03-11,NULL,NULL,NULL,NULL,10.0,Hooli,4.0,ElectroShop Sur
2022-10-13,4.0,Microondas 20L,7.0,887.75,15.0,LexCorp,15.0,ElectroShop Express
2022-06-27,9.0,"Tablet 10""",2.0,369.81,8.0,Dunder Mifflin,4.0,ElectroShop Sur
2024-02-25,8.0,"Computadora Portátil 15""",3.0,1266.53,4.0,Umbrella Corp,13.0,ElectroShop Norte
2024-02-05,16.0,Refrigerador Triple Puerta,5.0,1207.08,5.0,Weyland-Yutani,2.0,Tienda Central
2022-01-05,17.0,Microondas 25L,4.0,433.71,9.0,Pied Piper,14.0,NULL
2022-05-05,NULL,NULL,NULL,NULL,13.0,Tyrell Corp,6.0,ElectroShop Oeste
2024-05-18,2.0,Lavadora 8kg,3.0,1180.88,10.0,Hooli,15.0,ElectroShop Express
2022-02-22,9.0,"Tablet 10""",4.0,753.27,7.0,Wayne Enterprises,17.0,Tienda Virtual Sur
2022-04-18,16.0,Refrigerador Triple Puerta,1.0,1044.9,8.0,Dunder Mifflin,10.0,ElectroShop California
2024-05-19,22.0,"Laptop Gamer 15""",7.0,1296.68,1.0,ACME Corp,2.0,Tienda Central
2024-11-12,5.0,Aspiradora Sin Bolsa,8.0,496.53,2.0,Globex Corporation,6.0,ElectroShop Oeste
2024-10-14,10.0,Smartwatch,4.0,379.16,13.0,Tyrell Corp,8.0,ElectroShop Este
2023-06-07,13.0,Lavadora 10kg,1.0,665.96,15.0,LexCorp,2.0,Tienda Central
2023-10-08,24.0,Smartwatch Deportivo,7.0,882.67,2.0,Globex Corporation,2.0,Tienda Central
2024-06-20,10.0,Smartwatch,5.0,121.81,7.0,Wayne Enterprises,3.0,Outlet Norte
2024-07-17,1.0,"Televisor LED 55""",1.0,53.91,15.0,LexCorp,20.0,ElectroShop Store
2023-05-08,12.0,"Televisor LED 55""",4.0,1282.42,10.0,Hooli,2.0,Tienda Central
2022-01-06,5.0,Aspiradora Sin Bolsa,2.0,212.88,5.0,Weyland-Yutani,11.0,Tienda Norte
2022-11-24,1.0,"Televisor LED 55""",5.0,563.99,5.0,Weyland-Yutani,7.0,Tienda Express
2022-11-22,10.0,Smartwatch,1.0,1398.67,6.0,Stark Industries,1.0,ElectroShop Online
2024-06-07,21.0,Home Theater 7.1,10.0,378.55,13.0,Tyrell Corp,7.0,Tienda Express
2024-01-20,NULL,NULL,NULL,NULL,11.0,Biohazard Inc,19.0,Tienda Plus
2022-08-16,18.0,Aspiradora Robot,3.0,328.72,7.0,Wayne Enterprises,20.0,ElectroShop Store
2023-05-25,19.0,Batidora de Mano,4.0,1123.6,6.0,Stark Industries,14.0,NULL
2024-09-16,17.0,Microondas 25L,5.0,1466.42,7.0,Wayne Enterprises,18.0,ElectroShop Satélite
2023-04-16,NULL,NULL,NULL,NULL,15.0,LexCorp,10.0,ElectroShop California
2022-04-02,10.0,Smartwatch,4.0,640.53,4.0,Umbrella Corp,9.0,Tienda Online Plus
2023-03-02,3.0,Refrigerador Doble Puerta,10.0,1045.31,10.0,Hooli,12.0,Outlet Sur
2024-02-04,26.0,"Televisor OLED 55""",9.0,971.09,2.0,Globex Corporation,2.0,Tienda Central
2022-01-27,4.0,Microondas 20L,10.0,473.7,8.0,Dunder Mifflin,2.0,Tienda Central
2024-06-19,2.0,Lavadora 8kg,8.0,790.95,13.0,Tyrell Corp,11.0,Tienda Norte
2024-07-21,15.0,"Televisor LED 65""",6.0,1135.6,12.0,Cyberdyne Systems,2.0,Tienda Central
2023-07-07,15.0,"Televisor LED 65""",8.0,348.46,2.0,Globex Corporation,15.0,ElectroShop Express
2022-12-10,27.0,Lavadora Carga Superior,10.0,725.5,NULL,NULL,12.0,Outlet Sur
2023-12-25,29.0,Refrigerador Compacto,9.0,1427.98,2.0,Globex Corporation,NULL,NULL
2024-06-20,18.0,Aspiradora Robot,4.0,353.67,2.0,Globex Corporation,19.0,Tienda Plus
2024-10-16,24.0,Smartwatch Deportivo,7.0,386.47,10.0,Hooli,17.0,Tienda Virtual Sur
2023-02-27,27.0,Lavadora Carga Superior,8.0,408.51,11.0,Biohazard Inc,NULL,NULL
2022-05-26,4.0,Microondas 20L,5.0,765.24,15.0,LexCorp,11.0,Tienda Norte
2022-06-26,22.0,"Laptop Gamer 15""",1.0,114.67,12.0,Cyberdyne Systems,NULL,NULL
2023-01-08,28.0,Cafetera Espresso,1.0,145.36,8.0,Dunder Mifflin,4.0,ElectroShop Sur
2022-05-13,10.0,Smartwatch,10.0,1385.44,8.0,Dunder Mifflin,13.0,ElectroShop Norte
2024-05-04,18.0,Aspiradora Robot,9.0,1074.44,5.0,Weyland-Yutani,11.0,Tienda Norte
2023-12-29,19.0,Batidora de Mano,7.0,1440.06,12.0,Cyberdyne Systems,9.0,Tienda Online Plus
2022-04-07,15.0,"Televisor LED 65""",4.0,53.41,15.0,LexCorp,5.0,Tienda Premium
2022-11-22,3.0,Refrigerador Doble Puerta,9.0,1485.65,8.0,Dunder Mifflin,1.0,ElectroShop Online
2023-02-24,23.0,"Tablet - 12""",5.0,1268.74,2.0,Globex Corporation,18.0,ElectroShop Satélite
2022-07-23,25.0,Teléfono Inteligente 256GB,3.0,171.75,5.0,Weyland-Yutani,3.0,Outlet Norte
2023-05-10,11.0,phone,5.0,1329.38,14.0,Blue Sun Corporation,10.0,ElectroShop California
2022-08-16,29.0,Refrigerador Compacto,4.0,575.04,2.0,Globex Corporation,18.0,ElectroShop Satélite
2023-08-21,9.0,"Tablet 10""",7.0,935.56,3.0,Initech,1.0,ElectroShop Online
2023-10-11,9.0,"Tablet 10""",10.0,666.9,11.0,Biohazard Inc,12.0,Outlet Sur
2022-12-31,27.0,Lavadora Carga Superior,3.0,633.92,1.0,ACME Corp,14.0,NULL
2024-04-29,3.0,Refrigerador Doble Puerta,3.0,1419.08,12.0,Cyberdyne Systems,20.0,ElectroShop Store
2024-01-05,23.0,"Tablet - 12""",8.0,823.46,12.0,Cyberdyne Systems,7.0,Tienda Express
2024-10-31,17.0,Microondas 25L,3.0,134.14,9.0,Pied Piper,9.0,Tienda Online Plus
2023-02-15,21.0,Home Theater 7.1,2.0,1429.04,8.0,Dunder Mifflin,14.0,NULL
2024-01-20,1.0,"Televisor LED 55""",2.0,432.21,3.0,Initech,7.0,Tienda Express
2024-02-05,9.0,"Tablet 10""",1.0,62.19,11.0,Biohazard Inc,7.0,Tienda Express
2022-08-18,17.0,Microondas 25L,6.0,92.76,5.0,Weyland-Yutani,3.0,Outlet Norte
2023-09-11,10.0,Smartwatch,6.0,227.63,NULL,NULL,6.0,ElectroShop Oeste
2022-04-14,8.0,"Computadora Portátil 15""",4.0,1317.02,13.0,Tyrell Corp,12.0,Outlet Sur
2024-04-01,12.0,"Televisor LED 55""",5.0,597.34,3.0,Initech,3.0,Outlet Norte
2023-02-24,3.0,Refrigerador Doble Puerta,6.0,457.77,5.0,Weyland-Yutani,11.0,Tienda Norte
2022-11-10,22.0,"Laptop Gamer 15""",3.0,1259.16,8.0,Dunder Mifflin,9.0,Tienda Online Plus
2023-05-16,14.0,Refrigerador Simple Puerta,8.0,1241.23,15.0,LexCorp,3.0,Outlet Norte
2022-11-22,8.0,"Computadora Portátil 15""",3.0,1131.44,4.0,Umbrella Corp,20.0,ElectroShop Store
2022-03-07,19.0,Batidora de Mano,5.0,427.75,11.0,Biohazard Inc,3.0,Outlet Norte
2022-10-05,1.0,"Televisor LED 55""",4.0,1482.41,11.0,Biohazard Inc,3.0,Outlet Norte
2024-01-28,7.0,Home Theater 5.1,7.0,557.05,8.0,Dunder Mifflin,12.0,Outlet Sur
2024-02-14,16.0,Refrigerador Triple Puerta,2.0,284.93,14.0,Blue Sun Corporation,15.0,ElectroShop Express
2024-02-10,7.0,Home Theater 5.1,1.0,896.22,10.0,Hooli,19.0,Tienda Plus
2023-12-08,NULL,NULL,NULL,NULL,6.0,Stark Industries,14.0,NULL
2023-01-21,18.0,Aspiradora Robot,10.0,159.48,6.0,Stark Industries,5.0,Tienda Premium
2022-06-29,30.0,Parlante Bluetooth,2.0,494.92,7.0,Wayne Enterprises,14.0,NULL
2023-04-29,5.0,Aspiradora Sin Bolsa,6.0,922.54,15.0,LexCorp,6.0,ElectroShop Oeste
2022-10-30,20.0,Lavadora Secadora,10.0,1010.58,11.0,Biohazard Inc,3.0,Outlet Norte
2024-02-23,26.0,"Televisor OLED 55""",6.0,340.35,15.0,LexCorp,1.0,ElectroShop Online
2022-10-14,26.0,"Televisor OLED 55""",6.0,249.04,1.0,ACME Corp,17.0,Tienda Virtual Sur
2022-07-15,NULL,NULL,NULL,NULL,8.0,Dunder Mifflin,10.0,ElectroShop California
2023-10-29,7.0,Home Theater 5.1,5.0,610.54,11.0,Biohazard Inc,19.0,Tienda Plus
2022-09-29,3.0,Refrigerador Doble Puerta,10.0,1277.2,3.0,Initech,19.0,Tienda Plus
2023-09-01,13.0,Lavadora 10kg,4.0,1459.23,5.0,Weyland-Yutani,1.0,ElectroShop Online
2023-08-30,28.0,Cafetera Espresso,2.0,1155.79,4.0,Umbrella Corp,3.0,Outlet Norte
2023-04-25,25.0,Teléfono Inteligente 256GB,10.0,356.77,13.0,Tyrell Corp,1.0,ElectroShop Online
2024-04-13,7.0,Home Theater 5.1,2.0,1464.8,10.0,Hooli,8.0,ElectroShop Este
2023-04-26,8.0,"Computadora Portátil 15""",6.0,572.16,11.0,Biohazard Inc,10.0,ElectroShop California
2023-01-25,14.0,Refrigerador Simple Puerta,5.0,1161.99,5.0,Weyland-Yutani,20.0,ElectroShop Store
2022-09-07,29.0,Refrigerador Compacto,10.0,1345.2,15.0,LexCorp,5.0,Tienda Premium
